"","term","contrast","null.value","estimate","conf.low","conf.high","adj.p.value"
"255","group","Mt. Keinath-Mt. New Zealand",0,-0.725613738511496,-1.47888381823069,0.027656341207694,0.0776943904563652
"256","group","Anderson Ridge-Mt. New Zealand",0,-0.4563305278066,-1.03165005431637,0.118988998703168,0.394814517745478
"257","group","Vegetation Island-Mt. New Zealand",0,0.0921656592182506,-0.369116174236155,0.553447492672656,1
"258","group","Mt. Larsen-Mt. New Zealand",0,-0.353225295264163,-0.928544821773931,0.222094231245605,0.890966352025091
"259","group","Inexpressible Island-Mt. New Zealand",0,0.129428957148886,-0.273210836853557,0.532068751151329,0.999999031513427
"260","group","Mt. Billing-Mt. New Zealand",0,0.0178082941622746,-0.365738056844237,0.401354645168786,1
"261","group","Widowmaker Pass-Mt. New Zealand",0,-0.0882480823430322,-0.549529915797438,0.373033751111373,1
"262","group","Trio Nunatak-Mt. New Zealand",0,-0.00845421559519199,-0.400468393936837,0.383559962746453,1
"263","group","Unnamed Nunatak-Mt. New Zealand",0,-0.0129946562953069,-0.447895339593672,0.421906027003058,1
"264","group","Harrow Peak-Mt. New Zealand",0,-0.725613738511495,-1.47888381823068,0.0276563412076944,0.0776943904563649
"265","group","Mt. McGee-Mt. New Zealand",0,-0.161266446113216,-0.736585972622983,0.414053080396552,0.999999972375303
"266","group","Ricker Hills-Mt. New Zealand",0,-0.253210530401452,-0.669596233773061,0.163175172970156,0.90095729471398
"267","group","Mt. Bowen-Mt. New Zealand",0,-0.725613738511494,-1.47888381823068,0.0276563412076957,0.0776943904563671
"268","group","Pudding Butte-Mt. New Zealand",0,0.0293323614421729,-0.336691105113567,0.395355827997913,1
"269","group","Starr Nunatak-Mt. New Zealand",0,0.0471135293532782,-0.387787153945087,0.482014212651643,1
"270","group","Richard Nunatak-Mt. New Zealand",0,-0.13489433685511,-0.710213863364878,0.440425189654657,0.999999999818087
"271","group","Schultz Peak-Mt. New Zealand",0,-0.0744110491082869,-0.649730575618055,0.500908477401481,1
"272","group","Battleship Promontory-Mt. New Zealand",0,0.0852466327989716,-0.267063186953166,0.437556452551109,0.999999999546791
"273","group","Convoy Range-Mt. New Zealand",0,-0.00852642826171723,-0.510706481407844,0.493653624884409,1
"274","group","Mt. Elektra-Mt. New Zealand",0,0.117841142346432,-0.240410239982389,0.476092524675253,0.999998290502735
"275","group","Siegfried Peak-Mt. New Zealand",0,0.0574435903024515,-0.377457092995914,0.492344273600817,1
"276","group","Linnaeus Terrace-Mt. New Zealand",0,0.101571915836738,-0.246046485242019,0.449190316915495,0.999999916292327
"277","group","Finger Mt.-Mt. New Zealand",0,0.0483624616597554,-0.322522087231268,0.419247010550779,1
"278","group","University Valley-Mt. New Zealand",0,0.0604337583071201,-0.323112592699392,0.443980109313632,1
"279","group","Knobhead-Mt. New Zealand",0,-0.725613738511492,-1.47888381823068,0.0276563412076976,0.0776943904563696
"280","group","Mt. Nansen-Mt. Dickason",0,-0.0128984222478542,-0.538090892985506,0.512294048489798,1
"281","group","Mt. Keinath-Mt. Dickason",0,-0.760633990128221,-1.52943704588556,0.00816906562912156,0.0569650060583785
"282","group","Anderson Ridge-Mt. Dickason",0,-0.491350779423325,-1.08686306571564,0.104161506868987,0.308571245874121
"283","group","Vegetation Island-Mt. Dickason",0,0.0571454076015253,-0.429088338056601,0.543379153259651,1
"284","group","Mt. Larsen-Mt. Dickason",0,-0.388245546880888,-0.9837578331732,0.207266739411424,0.811452046539919
"285","group","Inexpressible Island-Mt. Dickason",0,0.0944087055321604,-0.336591444416773,0.525408855481094,0.999999999975675
"286","group","Mt. Billing-Mt. Dickason",0,-0.0172119574544507,-0.430431183667467,0.396007268758565,1
"287","group","Widowmaker Pass-Mt. Dickason",0,-0.123268333959757,-0.609502079617883,0.362965411698368,0.99999999828305
"288","group","Trio Nunatak-Mt. Dickason",0,-0.0434744672119173,-0.464565243129116,0.377616308705281,1
"289","group","Unnamed Nunatak-Mt. Dickason",0,-0.0480149079120322,-0.509296741366438,0.413266925542373,1
"290","group","Harrow Peak-Mt. Dickason",0,-0.760633990128221,-1.52943704588556,0.00816906562912201,0.0569650060583786
"291","group","Mt. McGee-Mt. Dickason",0,-0.196286697729941,-0.791798984022253,0.399225588562371,0.999998202460558
"292","group","Ricker Hills-Mt. Dickason",0,-0.288230782018178,-0.732099433213486,0.155637869177131,0.817648863898234
"293","group","Mt. Bowen-Mt. Dickason",0,-0.760633990128219,-1.52943704588556,0.00816906562912323,0.0569650060583784
"294","group","Pudding Butte-Mt. Dickason",0,-0.0056878901745524,-0.402696081036094,0.391320300686989,1
"295","group","Starr Nunatak-Mt. Dickason",0,0.0120932777365529,-0.449188555717853,0.473375111190958,1
"296","group","Richard Nunatak-Mt. Dickason",0,-0.169914588471836,-0.765426874764148,0.425597697820476,0.999999955506725
"297","group","Schultz Peak-Mt. Dickason",0,-0.109431300725012,-0.704943587017324,0.4860809855673,1
"298","group","Battleship Promontory-Mt. Dickason",0,0.0502263811822463,-0.334175146696425,0.434627909060918,1
"299","group","Convoy Range-Mt. Dickason",0,-0.0435466798784425,-0.568739150616094,0.481645790859209,1
"300","group","Mt. Elektra-Mt. Dickason",0,0.0828208907297068,-0.307033413443255,0.472675194902669,0.999999999990411
"301","group","Siegfried Peak-Mt. Dickason",0,0.0224233386857262,-0.438858494768679,0.483705172140132,1
"302","group","Linnaeus Terrace-Mt. Dickason",0,0.0665516642200128,-0.313554739712129,0.446658068152155,1
"303","group","Finger Mt.-Mt. Dickason",0,0.0133422100430302,-0.388152091470417,0.414836511556478,1
"304","group","University Valley-Mt. Dickason",0,0.0254135066903948,-0.387805719522621,0.438632732903411,1
"305","group","Knobhead-Mt. Dickason",0,-0.760633990128217,-1.52943704588556,0.00816906562912512,0.0569650060583803
"306","group","Mt. Keinath-Mt. Nansen",0,-0.747735567880367,-1.54175194960345,0.0462808138427158,0.0993216128780411
"307","group","Anderson Ridge-Mt. Nansen",0,-0.478452357175471,-1.10617742360813,0.149272709257187,0.487274283922129
"308","group","Vegetation Island-Mt. Nansen",0,0.0700438298493795,-0.455148640888272,0.595236300587031,1
"309","group","Mt. Larsen-Mt. Nansen",0,-0.375347124633034,-1.00307219106569,0.252377941799624,0.916876485379343
"310","group","Inexpressible Island-Mt. Nansen",0,0.107307127780015,-0.367208420077789,0.581822675637818,0.999999999937159
"311","group","Mt. Billing-Mt. Nansen",0,-0.0043135352065965,-0.462739106935391,0.454112036522198,1
"312","group","Widowmaker Pass-Mt. Nansen",0,-0.110369911711903,-0.635562382449555,0.414822559025749,0.99999999999312
"313","group","Trio Nunatak-Mt. Nansen",0,-0.0305760449640631,-0.496109413763053,0.434957323834927,1
"314","group","Unnamed Nunatak-Mt. Nansen",0,-0.035116485664178,-0.537296538810304,0.467063567481948,1
"315","group","Harrow Peak-Mt. Nansen",0,-0.747735567880366,-1.54175194960345,0.0462808138427162,0.0993216128780416
"316","group","Mt. McGee-Mt. Nansen",0,-0.183388275482087,-0.811113341914745,0.444336790950571,0.999999916641575
"317","group","Ricker Hills-Mt. Nansen",0,-0.275332359770323,-0.761566105428449,0.210901385887802,0.955186519399599
"318","group","Mt. Bowen-Mt. Nansen",0,-0.747735567880365,-1.54175194960345,0.0462808138427174,0.0993216128780432
"319","group","Pudding Butte-Mt. Nansen",0,0.0072105320733018,-0.436658119122007,0.45107918326861,1
"320","group","Starr Nunatak-Mt. Nansen",0,0.0249916999844071,-0.477188353161719,0.527171753130534,1
"321","group","Richard Nunatak-Mt. Nansen",0,-0.157016166223982,-0.78474123265664,0.470708900208677,0.999999998826919
"322","group","Schultz Peak-Mt. Nansen",0,-0.096532878477158,-0.724257944909816,0.5311921879555,1
"323","group","Battleship Promontory-Mt. Nansen",0,0.0631248034301005,-0.369504842500741,0.495754449360942,1
"324","group","Convoy Range-Mt. Nansen",0,-0.0306482576305883,-0.592102625520186,0.53080611025901,1
"325","group","Mt. Elektra-Mt. Nansen",0,0.095719312977561,-0.34176240593761,0.533201031892732,0.999999999976518
"326","group","Siegfried Peak-Mt. Nansen",0,0.0353217609335804,-0.466858292212546,0.537501814079707,1
"327","group","Linnaeus Terrace-Mt. Nansen",0,0.079450086467867,-0.349367770218411,0.508267943154145,1
"328","group","Finger Mt.-Mt. Nansen",0,0.0262406322908844,-0.421645011652477,0.474126276234246,1
"329","group","University Valley-Mt. Nansen",0,0.038311928938249,-0.420113642790545,0.496737500667043,1
"330","group","Knobhead-Mt. Nansen",0,-0.747735567880363,-1.54175194960345,0.0462808138427193,0.099321612878046
"331","group","Anderson Ridge-Mt. Keinath",0,0.269283210704896,-0.572898341129501,1.11146476253929,0.999999151853214
"332","group","Vegetation Island-Mt. Keinath",0,0.817779397729746,0.0489763419724037,1.58658245348709,0.0218603418205089
"333","group","Mt. Larsen-Mt. Keinath",0,0.372388443247333,-0.469793108587065,1.21456999508173,0.998980460502733
"334","group","Inexpressible Island-Mt. Keinath",0,0.855042695660381,0.119926369912477,1.59015902140829,0.00523052060596352
"335","group","Mt. Billing-Mt. Keinath",0,0.74342203267377,0.0185875605098285,1.46825650483771,0.0361659480728999
"336","group","Widowmaker Pass-Mt. Keinath",0,0.637365656168464,-0.131437399588879,1.40616871192581,0.298699336101005
"337","group","Trio Nunatak-Mt. Keinath",0,0.717159522916304,-0.0121910955708852,1.44651014140349,0.0613221432048598
"338","group","Unnamed Nunatak-Mt. Keinath",0,0.712619082216189,-0.0406509975030009,1.46588916193538,0.0946321059976579
"339","group","Harrow Peak-Mt. Keinath",0,4.44089209850063e-16,-0.972467491316251,0.972467491316252,1
"340","group","Mt. McGee-Mt. Keinath",0,0.56434729239828,-0.277834259436117,1.40652884423268,0.765229907152452
"341","group","Ricker Hills-Mt. Keinath",0,0.472403208110043,-0.270331106863379,1.21513752308347,0.847787999339375
"342","group","Mt. Bowen-Mt. Keinath",0,1.66533453693773e-15,-0.97246749131625,0.972467491316253,1
"343","group","Pudding Butte-Mt. Keinath",0,0.754946099953669,0.039229405488428,1.47066279441891,0.0246468194141461
"344","group","Starr Nunatak-Mt. Keinath",0,0.772727267864774,0.0194571881455842,1.52599734758396,0.0360792184291352
"345","group","Richard Nunatak-Mt. Keinath",0,0.590719401656385,-0.251462150178012,1.43290095349078,0.675886345388455
"346","group","Schultz Peak-Mt. Keinath",0,0.651202689403209,-0.190978862431188,1.49338424123761,0.453598975852508
"347","group","Battleship Promontory-Mt. Keinath",0,0.810860371310467,0.102058976164723,1.51966176645621,0.00697212101994293
"348","group","Convoy Range-Mt. Keinath",0,0.717087310249778,-0.0769290714733041,1.51110369197286,0.150100898233465
"349","group","Mt. Elektra-Mt. Keinath",0,0.843454880857928,0.131681559071222,1.55522820264463,0.00374306403399005
"350","group","Siegfried Peak-Mt. Keinath",0,0.783057328813947,0.0297872490947575,1.53632740853314,0.0301841396096416
"351","group","Linnaeus Terrace-Mt. Keinath",0,0.827185654348234,0.120704400927224,1.53366690776924,0.00465175156510977
"352","group","Finger Mt.-Mt. Keinath",0,0.773976200171251,0.0557613595609588,1.49219104078154,0.0180641385195923
"353","group","University Valley-Mt. Keinath",0,0.786047496818616,0.0612130246546739,1.51088196898256,0.0164359308390238
"354","group","Knobhead-Mt. Keinath",0,3.5527136788005e-15,-0.972467491316248,0.972467491316255,1
"355","group","Vegetation Island-Anderson Ridge",0,0.54849618702485,-0.0470160992674616,1.14400847331716,0.124434650260842
"356","group","Mt. Larsen-Anderson Ridge",0,0.103105232542437,-0.584533125050755,0.790743590135628,1
"357","group","Inexpressible Island-Anderson Ridge",0,0.585759484955485,0.034422240644557,1.13709672926641,0.0222401620525104
"358","group","Mt. Billing-Anderson Ridge",0,0.474138821968874,-0.0634128096168265,1.01169045355458,0.185240343993149
"359","group","Widowmaker Pass-Anderson Ridge",0,0.368082445463568,-0.227429840828744,0.96359473175588,0.883542274314706
"360","group","Trio Nunatak-Anderson Ridge",0,0.447876312211408,-0.0957495419115485,0.991502166334364,0.311661751003693
"361","group","Unnamed Nunatak-Anderson Ridge",0,0.443335871511293,-0.131983654998475,1.01865539802106,0.461602191723078
"362","group","Harrow Peak-Anderson Ridge",0,-0.269283210704895,-1.11146476253929,0.572898341129502,0.999999151853214
"363","group","Mt. McGee-Anderson Ridge",0,0.295064081693384,-0.392574275899808,0.982702439286576,0.999419155012649
"364","group","Ricker Hills-Anderson Ridge",0,0.203119997405147,-0.35833437048445,0.764574365294745,0.999983794004855
"365","group","Mt. Bowen-Anderson Ridge",0,-0.269283210704894,-1.11146476253929,0.572898341129503,0.999999151853214
"366","group","Pudding Butte-Anderson Ridge",0,0.485662889248773,-0.0395295814888794,1.01085535998642,0.119619698890583
"367","group","Starr Nunatak-Anderson Ridge",0,0.503444057159878,-0.0718754693498898,1.07876358366965,0.198084451347595
"368","group","Richard Nunatak-Anderson Ridge",0,0.321436190951489,-0.366202166641702,1.00907454854468,0.997268959012324
"369","group","Schultz Peak-Anderson Ridge",0,0.381919478698313,-0.305718878894879,1.0695578362915,0.964695464056197
"370","group","Battleship Promontory-Anderson Ridge",0,0.541577160605571,0.0258483924106776,1.05730592880047,0.0262422082063257
"371","group","Convoy Range-Anderson Ridge",0,0.447804099544883,-0.179920966887776,1.07552916597754,0.639507226778549
"372","group","Mt. Elektra-Anderson Ridge",0,0.574171670153032,0.0543659312557494,1.09397740905031,0.0123756000701993
"373","group","Siegfried Peak-Anderson Ridge",0,0.513774118109051,-0.0615454084007164,1.08909364461882,0.1662301971735
"374","group","Linnaeus Terrace-Anderson Ridge",0,0.557902443643338,0.0453670731384428,1.07043781414823,0.015529591414395
"375","group","Finger Mt.-Anderson Ridge",0,0.504692989466355,-0.0238988207768008,1.03328479970951,0.0856901801090129
"376","group","University Valley-Anderson Ridge",0,0.51676428611372,-0.020787345471981,1.05431591769942,0.0794766408236507
"377","group","Knobhead-Anderson Ridge",0,-0.269283210704892,-1.11146476253929,0.572898341129505,0.999999151853214
"378","group","Mt. Larsen-Vegetation Island",0,-0.445390954482414,-1.04090324077473,0.150121331809898,0.53167335218828
"379","group","Inexpressible Island-Vegetation Island",0,0.0372632979306351,-0.393736852018298,0.468263447879568,1
"380","group","Mt. Billing-Vegetation Island",0,-0.074357365055976,-0.487576591268992,0.33886186115704,1
"381","group","Widowmaker Pass-Vegetation Island",0,-0.180413741561283,-0.666647487219409,0.305820004096843,0.999971372057799
"382","group","Trio Nunatak-Vegetation Island",0,-0.100619874813443,-0.521710650730641,0.320470901103756,0.999999999684544
"383","group","Unnamed Nunatak-Vegetation Island",0,-0.105160315513558,-0.566442148967963,0.356121517940848,0.999999999920203
"384","group","Harrow Peak-Vegetation Island",0,-0.817779397729746,-1.58658245348709,-0.0489763419724033,0.0218603418205089
"385","group","Mt. McGee-Vegetation Island",0,-0.253432105331466,-0.848944391623778,0.342080180960846,0.999504264841313
"386","group","Ricker Hills-Vegetation Island",0,-0.345376189619703,-0.789244840815011,0.0984924615756056,0.43896350655221
"387","group","Mt. Bowen-Vegetation Island",0,-0.817779397729745,-1.58658245348709,-0.0489763419724021,0.02186034182051
"388","group","Pudding Butte-Vegetation Island",0,-0.0628332977760777,-0.459841488637619,0.334174893085464,1
"389","group","Starr Nunatak-Vegetation Island",0,-0.0450521298649724,-0.506333963319378,0.416229703589433,1
"390","group","Richard Nunatak-Vegetation Island",0,-0.227059996073361,-0.822572282365673,0.368452290218951,0.999947934899361
"391","group","Schultz Peak-Vegetation Island",0,-0.166576708326537,-0.762088994618849,0.428935577965775,0.999999973897188
"392","group","Battleship Promontory-Vegetation Island",0,-0.006919026419279,-0.39132055429795,0.377482501459392,1
"393","group","Convoy Range-Vegetation Island",0,-0.100692087479968,-0.62588455821762,0.424500383257684,1
"394","group","Mt. Elektra-Vegetation Island",0,0.0256754831281815,-0.36417882104478,0.415529787301143,1
"395","group","Siegfried Peak-Vegetation Island",0,-0.0347220689157991,-0.496003902370205,0.426559764538606,1
"396","group","Linnaeus Terrace-Vegetation Island",0,0.00940625661848749,-0.370700147313654,0.389512660550629,1
"397","group","Finger Mt.-Vegetation Island",0,-0.0438031975584952,-0.445297499071943,0.357691103954952,1
"398","group","University Valley-Vegetation Island",0,-0.0317319009111305,-0.444951127124146,0.381487325301885,1
"399","group","Knobhead-Vegetation Island",0,-0.817779397729743,-1.58658245348709,-0.0489763419724002,0.0218603418205113
"400","group","Inexpressible Island-Mt. Larsen",0,0.482654252413049,-0.0686829918978796,1.03399149672398,0.197412662766347
"401","group","Mt. Billing-Mt. Larsen",0,0.371033589426438,-0.166518042159263,0.908585221012139,0.70895317425236
"402","group","Widowmaker Pass-Mt. Larsen",0,0.264977212921131,-0.330535073371181,0.860489499213443,0.998856162984811
"403","group","Trio Nunatak-Mt. Larsen",0,0.344771079668971,-0.198854774453985,0.888396933791928,0.851684563537907
"404","group","Unnamed Nunatak-Mt. Larsen",0,0.340230638968856,-0.235088887540911,0.915550165478624,0.926199298633726
"405","group","Harrow Peak-Mt. Larsen",0,-0.372388443247332,-1.21456999508173,0.469793108587065,0.998980460502733
"406","group","Mt. McGee-Mt. Larsen",0,0.191958849150947,-0.495679508442244,0.879597206744139,0.999999975281618
"407","group","Ricker Hills-Mt. Larsen",0,0.100014764862711,-0.461439603026887,0.661469132752309,1
"408","group","Mt. Bowen-Mt. Larsen",0,-0.372388443247331,-1.21456999508173,0.469793108587066,0.998980460502733
"409","group","Pudding Butte-Mt. Larsen",0,0.382557656706336,-0.142634814031316,0.907750127443988,0.592790757006828
"410","group","Starr Nunatak-Mt. Larsen",0,0.400338824617441,-0.174980701892326,0.975658351127209,0.692457948591717
"411","group","Richard Nunatak-Mt. Larsen",0,0.218330958409053,-0.469307399184139,0.905969316002244,0.999999288530223
"412","group","Schultz Peak-Mt. Larsen",0,0.278814246155876,-0.408824111437315,0.966452603749068,0.999810162396735
"413","group","Battleship Promontory-Mt. Larsen",0,0.438471928063135,-0.077256840131759,0.954200696258029,0.249065014466726
"414","group","Convoy Range-Mt. Larsen",0,0.344698867002446,-0.283026199430212,0.972423933435104,0.969459138977771
"415","group","Mt. Elektra-Mt. Larsen",0,0.471066437610595,-0.0487393012866872,0.990872176507878,0.14536182252651
"416","group","Siegfried Peak-Mt. Larsen",0,0.410668885566615,-0.164650640943153,0.985988412076382,0.638171730053423
"417","group","Linnaeus Terrace-Mt. Larsen",0,0.454797211100901,-0.0577381594039938,0.967332581605796,0.17585811623445
"418","group","Finger Mt.-Mt. Larsen",0,0.401587756923919,-0.127004053319237,0.930179567167075,0.494894910644073
"419","group","University Valley-Mt. Larsen",0,0.413659053571283,-0.123892578014418,0.951210685156984,0.464843834512127
"420","group","Knobhead-Mt. Larsen",0,-0.372388443247329,-1.21456999508173,0.469793108587068,0.998980460502733
"421","group","Mt. Billing-Inexpressible Island",0,-0.111620662986611,-0.458157822251466,0.234916496278244,0.999998981455441
"422","group","Widowmaker Pass-Inexpressible Island",0,-0.217677039491918,-0.648677189440851,0.213323110457015,0.990528848717106
"423","group","Trio Nunatak-Inexpressible Island",0,-0.137883172744078,-0.49376983363743,0.218003488149275,0.999926529580133
"424","group","Unnamed Nunatak-Inexpressible Island",0,-0.142423613444193,-0.545063407446636,0.260216180558251,0.999990332849541
"425","group","Harrow Peak-Inexpressible Island",0,-0.855042695660381,-1.59015902140829,-0.119926369912476,0.00523052060596385
"426","group","Mt. McGee-Inexpressible Island",0,-0.290695403262101,-0.84203264757303,0.260641841048827,0.982304388328221
"427","group","Ricker Hills-Inexpressible Island",0,-0.382639487550338,-0.765206152790809,-7.28223098672709e-05,0.0498822922447956
"428","group","Mt. Bowen-Inexpressible Island",0,-0.85504269566038,-1.59015902140828,-0.119926369912475,0.00523052060596296
"429","group","Pudding Butte-Inexpressible Island",0,-0.100096595706713,-0.427133867971551,0.226940676558125,0.999999719727529
"430","group","Starr Nunatak-Inexpressible Island",0,-0.0823154277956075,-0.484955221798051,0.320324366206836,0.999999999997117
"431","group","Richard Nunatak-Inexpressible Island",0,-0.264323294003996,-0.815660538314925,0.287013950306932,0.995830434704299
"432","group","Schultz Peak-Inexpressible Island",0,-0.203840006257173,-0.755177250568101,0.347497238053756,0.999973563378847
"433","group","Battleship Promontory-Inexpressible Island",0,-0.0441823243499141,-0.35579491792522,0.267430269225392,1
"434","group","Convoy Range-Inexpressible Island",0,-0.137955385410603,-0.612470933268406,0.336560162447201,0.999999926704951
"435","group","Mt. Elektra-Inexpressible Island",0,-0.0115878148024536,-0.329902521219635,0.306726891614727,1
"436","group","Siegfried Peak-Inexpressible Island",0,-0.0719853668464342,-0.474625160848877,0.330654427156009,1
"437","group","Linnaeus Terrace-Inexpressible Island",0,-0.0278570413121476,-0.334155510373775,0.278441427749479,1
"438","group","Finger Mt.-Inexpressible Island",0,-0.0810664954891303,-0.413535363185104,0.251402372206844,0.999999999434584
"439","group","University Valley-Inexpressible Island",0,-0.0689951988417656,-0.415532358106621,0.277541960423089,1
"440","group","Knobhead-Inexpressible Island",0,-0.855042695660378,-1.59015902140828,-0.119926369912473,0.00523052060596452
"441","group","Widowmaker Pass-Mt. Billing",0,-0.106056376505307,-0.519275602718323,0.307162849707709,0.999999997569501
"442","group","Trio Nunatak-Mt. Billing",0,-0.0262625097574666,-0.360394691772161,0.307869672257228,1
"443","group","Unnamed Nunatak-Mt. Billing",0,-0.0308029504575815,-0.414349301464093,0.35274340054893,1
"444","group","Harrow Peak-Mt. Billing",0,-0.74342203267377,-1.46825650483771,-0.018587560509828,0.0361659480728994
"445","group","Mt. McGee-Mt. Billing",0,-0.17907474027549,-0.716626371861191,0.358476891310211,0.999997671367796
"446","group","Ricker Hills-Mt. Billing",0,-0.271018824563727,-0.633436060645698,0.091398411518244,0.53199681006312
"447","group","Mt. Bowen-Mt. Billing",0,-0.743422032673769,-1.46825650483771,-0.0185875605098268,0.0361659480729
"448","group","Pudding Butte-Mt. Billing",0,0.0115240672798983,-0.29169594707685,0.314744081636646,1
"449","group","Starr Nunatak-Mt. Billing",0,0.0293052351910036,-0.354241115815508,0.412851586197515,1
"450","group","Richard Nunatak-Mt. Billing",0,-0.152702631017385,-0.690254262603086,0.384849000568316,0.999999960457387
"451","group","Schultz Peak-Mt. Billing",0,-0.0922193432705615,-0.629770974856262,0.445332288315139,1
"452","group","Battleship Promontory-Mt. Billing",0,0.067438338636697,-0.219077643693799,0.353954320967193,0.999999999796467
"453","group","Convoy Range-Mt. Billing",0,-0.0263347224239918,-0.484760294152786,0.432090849304803,1
"454","group","Mt. Elektra-Mt. Billing",0,0.100032848184157,-0.193758322509478,0.393824018877793,0.999996059110637
"455","group","Siegfried Peak-Mt. Billing",0,0.0396352961401769,-0.343911054866335,0.423181647146689,1
"456","group","Linnaeus Terrace-Mt. Billing",0,0.0837636216744635,-0.196963562270335,0.364490805619262,0.999999854945141
"457","group","Finger Mt.-Mt. Billing",0,0.0305541674974809,-0.278516289911705,0.339624624906667,1
"458","group","University Valley-Mt. Billing",0,0.0426254641448455,-0.281530366293905,0.366781294583596,1
"459","group","Knobhead-Mt. Billing",0,-0.743422032673767,-1.46825650483771,-0.0185875605098249,0.0361659480729015
"460","group","Trio Nunatak-Widowmaker Pass",0,0.0797938667478402,-0.341296909169358,0.500884642665039,1
"461","group","Unnamed Nunatak-Widowmaker Pass",0,0.0752534260477252,-0.38602840740668,0.536535259502131,1
"462","group","Harrow Peak-Widowmaker Pass",0,-0.637365656168463,-1.40616871192581,0.131437399588879,0.298699336101008
"463","group","Mt. McGee-Widowmaker Pass",0,-0.0730183637701836,-0.668530650062496,0.522493922522128,1
"464","group","Ricker Hills-Widowmaker Pass",0,-0.16496244805842,-0.608831099253729,0.278906203136888,0.999970318655258
"465","group","Mt. Bowen-Widowmaker Pass",0,-0.637365656168462,-1.4061687119258,0.131437399588881,0.298699336101011
"466","group","Pudding Butte-Widowmaker Pass",0,0.117580443785205,-0.279427747076336,0.514588634646746,0.999999880609015
"467","group","Starr Nunatak-Widowmaker Pass",0,0.13536161169631,-0.325920221758095,0.596643445150716,0.999999906296868
"468","group","Richard Nunatak-Widowmaker Pass",0,-0.0466462545120783,-0.64215854080439,0.548866031780234,1
"469","group","Schultz Peak-Widowmaker Pass",0,0.0138370332347453,-0.581675253057567,0.609349319527057,1
"470","group","Battleship Promontory-Widowmaker Pass",0,0.173494715142004,-0.210906812736668,0.557896243020675,0.99852049600353
"471","group","Convoy Range-Widowmaker Pass",0,0.0797216540813149,-0.445470816656337,0.604914124818967,1
"472","group","Mt. Elektra-Widowmaker Pass",0,0.206089224689464,-0.183765079483498,0.595943528862426,0.981649950688174
"473","group","Siegfried Peak-Widowmaker Pass",0,0.145691672645484,-0.315590160808922,0.606973506099889,0.999999376735174
"474","group","Linnaeus Terrace-Widowmaker Pass",0,0.18981999817977,-0.190286405752372,0.569926402111912,0.992023966551761
"475","group","Finger Mt.-Widowmaker Pass",0,0.136610544002788,-0.26488375751066,0.538104845516235,0.999996123406074
"476","group","University Valley-Widowmaker Pass",0,0.148681840650152,-0.264537385562864,0.561901066863168,0.999985682672824
"477","group","Knobhead-Widowmaker Pass",0,-0.63736565616846,-1.4061687119258,0.131437399588883,0.298699336101017
"478","group","Unnamed Nunatak-Trio Nunatak",0,-0.00454044070011494,-0.39655461904176,0.38747373764153,1
"479","group","Harrow Peak-Trio Nunatak",0,-0.717159522916303,-1.44651014140349,0.0121910955708856,0.0613221432048601
"480","group","Mt. McGee-Trio Nunatak",0,-0.152812230518024,-0.69643808464098,0.390813623604933,0.999999970195303
"481","group","Ricker Hills-Trio Nunatak",0,-0.24475631480626,-0.616123472292972,0.126610842680451,0.793902336945333
"482","group","Mt. Bowen-Trio Nunatak",0,-0.717159522916302,-1.44651014140349,0.0121910955708868,0.0613221432048612
"483","group","Pudding Butte-Trio Nunatak",0,0.0377865770373649,-0.276075956178964,0.351649110253694,1
"484","group","Starr Nunatak-Trio Nunatak",0,0.0555677449484702,-0.336446433393175,0.447581923290115,1
"485","group","Richard Nunatak-Trio Nunatak",0,-0.126440121259918,-0.670065975382875,0.417185732863038,0.999999999856264
"486","group","Schultz Peak-Trio Nunatak",0,-0.0659568335130949,-0.609582687636051,0.477669020609861,1
"487","group","Battleship Promontory-Trio Nunatak",0,0.0937008483941636,-0.204055294751992,0.39145699154032,0.999999431540011
"488","group","Convoy Range-Trio Nunatak",0,-7.22126665252398e-05,-0.465605581465516,0.465461156132465,1
"489","group","Mt. Elektra-Trio Nunatak",0,0.126295357941624,-0.178467770779685,0.431058486662934,0.999705518314943
"490","group","Siegfried Peak-Trio Nunatak",0,0.0658978058976435,-0.326116372444002,0.457911984239289,1
"491","group","Linnaeus Terrace-Trio Nunatak",0,0.11002613143193,-0.182163985539951,0.402216248403812,0.999960343534221
"492","group","Finger Mt.-Trio Nunatak",0,0.0568166772549474,-0.262701491701981,0.376334846211876,1
"493","group","University Valley-Trio Nunatak",0,0.068887973902312,-0.265244208112382,0.403020155917006,0.999999999996243
"494","group","Knobhead-Trio Nunatak",0,-0.7171595229163,-1.44651014140349,0.0121910955708887,0.0613221432048625
"495","group","Harrow Peak-Unnamed Nunatak",0,-0.712619082216188,-1.46588916193538,0.0406509975030014,0.0946321059976584
"496","group","Mt. McGee-Unnamed Nunatak",0,-0.148271789817909,-0.723591316327676,0.427047736691859,0.999999997270355
"497","group","Ricker Hills-Unnamed Nunatak",0,-0.240215874106145,-0.656601577477754,0.176169829265463,0.944139858639695
"498","group","Mt. Bowen-Unnamed Nunatak",0,-0.712619082216187,-1.46588916193538,0.0406509975030026,0.0946321059976608
"499","group","Pudding Butte-Unnamed Nunatak",0,0.0423270177374798,-0.32369644881826,0.40835048429322,1
"500","group","Starr Nunatak-Unnamed Nunatak",0,0.0601081856485851,-0.37479249764978,0.49500886894695,1
